model_name,lf_type,n_good_lfs,n_lfs,run_id,good_mean,good_std,bad_mean,bad_std,total_mean,total_std,acc,mcc
flyingsquid,random,5,15,2,0.8730909558789068,0.0018942062934374463,0.7931760383894094,0.0006110684698681107,0.8131547677617836,0.03462117762122485,1.0,1.0
flyingsquid,random,5,20,2,0.8609901458024869,0.000750061479332004,0.7957373624203794,0.0006301162441580394,0.8087879190968009,0.02610935223032996,0.999,0.9987504974276612
flyingsquid,random,5,25,2,0.851061843086808,0.00035844345617946016,0.7969764914205233,0.0005836556911414837,0.8059907166982375,0.020163992132270835,0.998,0.9975035035341034
flyingsquid,random,5,50,2,0.8286371332895225,0.0001065543921924539,0.7991882173806172,0.00040617766703952157,0.8018653915541543,0.008474882288859682,0.998,0.9975033406229841
flyingsquid,random,5,75,2,0.8187508364342715,0.0004627622453481778,0.7996176498430306,0.0003767077005229501,0.8008134740049833,0.004647187869995332,0.957,0.946550517386794
flyingsquid,random,5,100,2,0.813801639164188,0.00046325899435853077,0.7997847735794541,0.0002945665551424316,0.8004522433692033,0.003000529195386794,0.942,0.9281015776128968
flyingsquid,constant,5,0,2,0.9909855377078861,0.004321419407593765,,,0.9909855377078861,0.004321419407593765,0.961,0.95122332624325
flyingsquid,constant,5,1,2,0.9708336911650406,0.018424279284786335,0.6941497363106233,0.0,0.9247196986893044,0.10447669548547397,0.963,0.9538655542847871
flyingsquid,constant,5,2,2,0.9671269165862568,0.0027615427382391535,0.7915605695362234,0.0,0.9169651031433901,0.07934712374778348,0.987,0.9837496514867969
flyingsquid,constant,5,3,2,0.9428600450949652,0.0074776742975451276,0.8511335524251699,1.1102230246251565e-16,0.908462610343792,0.04479865831880068,0.994,0.9925103720109065
flyingsquid,constant,5,4,2,0.9227267537219154,0.004857709697174251,0.8867542969149179,0.0,0.9067389951410276,0.018237877229267646,0.999,0.9987500829094418
flyingsquid,constant,5,5,2,0.9025110034247341,0.0021932156699631155,0.9129641639007351,0.0,0.9077375836627345,0.005451810568218896,0.996,0.9949986248335511
flyingsquid,constant,5,6,2,0.8884156689560448,0.002992147173137745,0.9298664532246473,0.0,0.9110251876480099,0.020737923390639734,0.782,0.7380861346930939
flyingsquid,constant,5,7,2,0.869979115002649,0.004324451347478804,0.9430893079380499,1.1102230246251565e-16,0.9126267275482998,0.0361517407424563,0.352,0.19743529968121487
flyingsquid,constant,5,8,2,0.8516523398524157,0.007650855393503648,0.9532468600516358,0.0,0.9141720445903971,0.04965339477938138,0.319,0.14748437160318864
flyingsquid,constant,5,9,2,0.8434201019187721,0.0018599104489972443,0.960112443974042,0.0,0.9184366075257314,0.05592504869068908,0.339,0.18598330979977307
flyingsquid,constant,5,10,2,0.8355711967545634,0.002451471885655462,0.9655547798085676,1.1102230246251565e-16,0.922226918790566,0.061291192833276525,0.333,0.17978165314920283
flyingsquid,constant,5,15,2,0.8004303210276497,0.002119518083865703,0.9816198091163497,4.440892098500626e-16,0.936322437094175,0.07846450678856624,0.346,0.1878780133852824
flyingsquid,constant,5,20,2,0.7797221559017073,0.0008818010139195617,0.9885404145413856,2.220446049250313e-16,0.9467767628134497,0.08352823437146767,0.453,0.3335287611517704
flyingsquid,constant,5,25,2,0.7643109844551061,0.00032364349211437126,0.9921914706502887,1.1102230246251565e-16,0.9542113896177585,0.08492614576033822,0.391,0.2696170204065113
flyingsquid,constant,5,50,2,0.725776870299298,0.0003506475236924416,0.9977664083945004,1.1102230246251565e-16,0.9730400867494817,0.07819156603200154,0.357,0.20800318339198295
flyingsquid,constant,5,75,2,0.7086023038499208,0.0004205054698323898,0.9989735667465991,0.0,0.9808253628155568,0.07028777020501985,0.329,0.1643694308013502
flyingsquid,constant,5,100,2,0.702691807351572,0.000686035424370714,0.999417786505254,2.220446049250313e-16,0.9852879779741266,0.06319060210327472,0.396,0.25887505101539027
weasel_nofeats,bad,5,0,3,2.236068,0.2779197,,,2.236068,0.2779197,0.988,0.9849936942525004
weasel_nofeats,bad,5,1,3,1.5797025,0.0826862,4.3489366,0.0,2.0412414,1.0347893,0.785,0.7400514203356925
weasel_nofeats,bad,5,2,3,1.5327836,0.20505874,2.7824194,0.044912815,1.8898224,0.5910188,0.627,0.5457667791356698
weasel_nofeats,bad,5,3,3,1.4933469,0.19233114,2.225134,0.066298984,1.767767,0.38765773,0.556,0.4572999774710419
weasel_nofeats,bad,5,4,3,1.5033206,0.10817865,1.8708491,0.12514777,1.6666666,0.21636717,0.459,0.32640150591260314
weasel_nofeats,bad,5,5,3,1.602067,0.20095854,1.5602106,0.20644002,1.5811388,0.20478988,0.47,0.3413549646676793
weasel_nofeats,bad,5,6,3,1.59118,0.1061208,1.4378709,0.13322073,1.5075568,0.14362064,0.484,0.36075741169631803
weasel_nofeats,bad,5,7,3,1.5145044,0.19126,1.3925697,0.16169977,1.443376,0.18468328,0.461,0.32912083210401677
weasel_nofeats,bad,5,8,3,1.4272587,0.087619334,1.3614328,0.22840339,1.3867505,0.18995203,0.375,0.2191455142247291
weasel_nofeats,bad,5,9,3,1.7185341,0.11852181,1.1239574,0.13579668,1.3363062,0.31310916,0.429,0.2908216106473726
weasel_nofeats,bad,5,10,3,1.4549971,0.11603534,1.208993,0.28074342,1.2909944,0.26548272,0.389,0.2383769700271002
weasel_nofeats,bad,5,15,3,1.711443,0.12764522,0.9202309,0.2946062,1.118034,0.43190974,0.419,0.27624384337873675
weasel_nofeats,bad,5,20,3,1.9317042,0.32212508,0.7670739,0.38533333,1.0,0.5971235,0.425,0.28804014826742486
weasel_nofeats,bad,5,25,3,1.9481914,0.33503667,0.7058068,0.32614386,0.912871,0.56721026,0.487,0.36266654553244176
weasel_nofeats,bad,5,50,3,0.650735,0.06150787,0.6765464,0.074287996,0.67419994,0.073593445,0.438,0.329797906905772
weasel_nofeats,bad,5,75,3,3.4204173,1.8251832,0.368257,0.36140805,0.559017,0.9362152,0.558,0.4551864732415808
weasel_nofeats,bad,5,100,3,3.5434437,1.1978227,0.33517537,0.27941778,0.48795006,0.78069293,0.505,0.38980552962658344
weasel_nofeats,random,5,0,3,2.236068,0.2779197,,,2.236068,0.2779197,0.988,0.9849936942525004
weasel_nofeats,random,5,1,3,1.8361145,0.29556257,3.066876,0.0,2.0412414,0.5321493,0.957,0.9472525654322838
weasel_nofeats,random,5,2,3,1.6044477,0.32393825,2.603259,0.038941026,1.8898222,0.5281896,0.839,0.8195529019683128
weasel_nofeats,random,5,3,3,1.4056653,0.1697483,2.3712695,0.047481496,1.7677668,0.48722044,0.85,0.8302608619801312
weasel_nofeats,random,5,4,3,1.2665288,0.12763306,2.166839,0.1314405,1.6666666,0.4656892,0.895,0.8753385991601771
weasel_nofeats,random,5,5,3,1.1704383,0.060138028,1.9918392,0.14256437,1.5811388,0.4250241,0.92,0.9041294165195247
weasel_nofeats,random,5,6,3,1.07388,0.07199167,1.8689542,0.101902224,1.5075568,0.40589353,0.927,0.9125965709981279
weasel_nofeats,random,5,7,3,1.1974851,0.097473286,1.619012,0.07010351,1.4433757,0.22363555,0.892,0.8729677110687383
weasel_nofeats,random,5,8,3,1.3945751,0.13335298,1.38186,0.14778644,1.3867505,0.14254263,0.897,0.8795393675485382
weasel_nofeats,random,5,9,3,1.0972844,0.041082464,1.469096,0.07831768,1.3363062,0.19048752,0.914,0.8952997376754129
weasel_nofeats,random,5,10,3,0.8974217,0.063056774,1.4877808,0.057984833,1.2909944,0.28463417,0.892,0.8679354021612704
weasel_nofeats,random,5,15,3,0.9065321,0.06188323,1.1885346,0.06038067,1.118034,0.13639198,0.92,0.904210015203289
weasel_nofeats,random,5,20,3,0.8236908,0.044384964,1.0440774,0.033478092,1.0000001,0.095193855,0.991,0.9887553477888562
weasel_nofeats,random,5,25,3,0.8089595,0.051709022,0.9336532,0.04429956,0.9128708,0.06511935,0.986,0.9827184756267731
weasel_nofeats,random,5,50,3,0.72552854,0.06426767,0.669067,0.026140515,0.6741998,0.035498645,0.993,0.9912587705487275
weasel_nofeats,random,5,75,3,0.6868852,0.13306327,0.55049247,0.028688204,0.559017,0.054481257,0.997,0.9962479537002628
weasel_nofeats,random,5,100,3,0.5368128,0.015612662,0.48550686,0.023760548,0.48795003,0.025858568,0.999,0.9987506738802545
weasel_nofeats,constant,5,0,3,2.236068,0.2779197,,,2.236068,0.2779197,0.988,0.9849936942525004
weasel_nofeats,constant,5,1,3,1.8407078,0.26177543,3.0439093,0.0,2.0412414,0.50810814,0.966,0.9580240567734888
weasel_nofeats,constant,5,2,3,1.9184172,0.37043852,1.818335,0.03403145,1.8898222,0.31684807,0.91,0.89323053302416
weasel_nofeats,constant,5,3,3,1.8863475,0.29691908,1.5701326,0.31079134,1.767767,0.33875933,0.947,0.9359923362629634
weasel_nofeats,constant,5,4,3,1.8790271,0.21441318,1.4012163,0.11940697,1.6666667,0.29706672,0.982,0.9776902621345495
weasel_nofeats,constant,5,5,3,1.9997728,0.25624844,1.1625048,0.12597309,1.5811388,0.46478033,0.959,0.9502283921920486
weasel_nofeats,constant,5,6,3,2.1183796,0.30773824,0.9985376,0.12705186,1.5075568,0.60230565,0.971,0.964456919250807
weasel_nofeats,constant,5,7,3,2.111059,0.57448965,0.9664593,0.19557849,1.4433757,0.6915621,0.989,0.986243598651139
weasel_nofeats,constant,5,8,3,2.0996175,0.43232632,0.9412085,0.1664893,1.3867505,0.63761806,0.977,0.9712622680695778
weasel_nofeats,constant,5,9,3,2.3303947,0.1687079,0.78403467,0.12876765,1.336306,0.75487167,0.968,0.9601877656714374
weasel_nofeats,constant,5,10,3,2.248491,0.3336805,0.81224597,0.19797981,1.2909943,0.7222499,0.947,0.9343938462225648
weasel_nofeats,constant,5,15,3,2.6749616,0.26891437,0.5990581,0.14438571,1.1180339,0.917454,0.974,0.9676844826882784
weasel_nofeats,constant,5,20,3,2.6710186,0.41772938,0.58224523,0.15828367,1.0000001,0.86776644,0.996,0.9950111445190052
weasel_nofeats,constant,5,25,3,2.8889074,0.31393132,0.51766366,0.15104675,0.91287094,0.90353864,0.997,0.9962564799706778
weasel_nofeats,constant,5,50,3,3.8825269,1.005841,0.35336724,0.15152237,0.6741999,1.0687293,0.993,0.9912875239555173
weasel_nofeats,constant,5,75,3,4.215061,1.1212605,0.31528074,0.13523927,0.559017,0.99339503,0.992,0.9900035857838211
weasel_nofeats,constant,5,100,3,4.9166784,1.9259117,0.26651356,0.17735296,0.48795003,1.0896163,0.998,0.9975008654500915
weasel,bad,5,0,3,2.236068,0.42742136,,,2.236068,0.42742136,0.991,0.9887407183837893
weasel,bad,5,1,3,1.5981106,0.09485695,4.2568965,0.0,2.0412416,0.99464744,0.772,0.7171761124202543
weasel,bad,5,2,3,1.5136722,0.14204144,2.830198,0.24559927,1.8898224,0.62078,0.609,0.5152654920309105
weasel,bad,5,3,3,1.520119,0.112455584,2.1805134,0.09110226,1.767767,0.33649978,0.555,0.44363787245909714
weasel,bad,5,4,3,1.4687564,0.09645663,1.9140546,0.18363705,1.6666667,0.2629016,0.494,0.36973391090445457
weasel,bad,5,5,3,1.2566521,0.24977958,1.9056256,0.45492503,1.5811388,0.4898622,0.479,0.3490605574298573
weasel,bad,5,6,3,1.3399546,0.22052789,1.6472253,0.33310992,1.5075566,0.32563674,0.482,0.3556654237558523
weasel,bad,5,7,3,1.2923079,0.32282403,1.5512812,0.33491158,1.4433757,0.35377136,0.548,0.4347347420688603
weasel,bad,5,8,3,1.4888986,0.13548583,1.3229078,0.31048048,1.3867505,0.2700065,0.47,0.3377241994075506
weasel,bad,5,9,3,1.5468426,0.29435605,1.2193414,0.5150478,1.3363062,0.4755035,0.559,0.44905059005694586
weasel,bad,5,10,3,1.4254007,0.28740162,1.2237914,0.27844924,1.2909944,0.29707754,0.42,0.2763082544995913
weasel,bad,5,15,3,1.5559759,0.32227468,0.9720534,0.41910553,1.118034,0.47077957,0.536,0.4218012497458399
weasel,bad,5,20,3,1.523192,0.47659695,0.869202,0.34157503,1.0,0.45519248,0.604,0.5082936146853737
weasel,bad,5,25,3,1.8092645,0.38796636,0.7335922,0.30232084,0.91287094,0.5118159,0.614,0.5175404757848583
weasel,bad,5,50,3,2.4947255,0.8989006,0.4921473,0.23260786,0.6741998,0.6738514,0.76,0.703126323156134
weasel,bad,5,75,3,2.5054946,1.2494621,0.42925176,0.32055962,0.559017,0.6682016,0.705,0.6316473628944382
weasel,bad,5,100,3,2.7283747,1.7831221,0.37592876,0.23483515,0.48795,0.6744646,0.91,0.8875410289208033
weasel,random,5,0,3,2.236068,0.42742136,,,2.236068,0.42742136,0.991,0.9887407183837893
weasel,random,5,1,3,1.9394057,0.30578586,2.550421,0.0,2.0412414,0.36024097,0.969,0.9617323981058474
weasel,random,5,2,3,1.7504523,0.33506024,2.2382479,0.01722753,1.8898222,0.35893518,0.957,0.9479043648417711
weasel,random,5,3,3,1.6784178,0.15140088,1.9166822,0.039332546,1.767767,0.16796422,0.968,0.9608585998958273
weasel,random,5,4,3,1.4944739,0.13696404,1.8819073,0.051331587,1.6666666,0.22058044,0.971,0.9642099545063215
weasel,random,5,5,3,1.5305758,0.16186306,1.6317018,0.054786045,1.5811388,0.13098553,0.982,0.9777211200444866
weasel,random,5,6,3,1.2612092,0.04381817,1.7128463,0.057590388,1.5075566,0.23076907,0.976,0.9703078477080347
weasel,random,5,7,3,1.6907835,0.35345322,1.2666559,0.052149475,1.4433757,0.31202897,0.967,0.9594643629715544
weasel,random,5,8,3,1.4111378,0.10959548,1.3715084,0.048169542,1.3867505,0.080120355,0.945,0.9323419456372679
weasel,random,5,9,3,1.4180869,0.14359887,1.2908723,0.036222864,1.3363062,0.109195285,0.968,0.9600387473128552
weasel,random,5,10,3,1.1864316,0.10309025,1.3432758,0.03318102,1.2909943,0.09870758,0.945,0.9317156511087928
weasel,random,5,15,3,1.5880681,0.14834243,0.961356,0.032072205,1.118034,0.28269568,0.983,0.9788096896992928
weasel,random,5,20,3,0.93048686,0.10717602,1.0173781,0.025878016,0.99999994,0.063569605,0.994,0.9924995638256899
weasel,random,5,25,3,1.0900121,0.10178492,0.8774427,0.031900983,0.91287094,0.09407735,0.991,0.9888377881542321
weasel,random,5,50,3,1.0302483,0.16560645,0.63859504,0.028523315,0.6741999,0.12613443,0.998,0.9974997845171185
weasel,random,5,75,3,0.6814837,0.10652382,0.55085254,0.027203351,0.559017,0.049018897,0.998,0.9974994064339973
weasel,random,5,100,3,0.57580817,0.013432288,0.48355713,0.025037048,0.48795006,0.03148885,1.0,1.0
weasel,constant,5,0,3,2.236068,0.42742136,,,2.236068,0.42742136,0.991,0.9887407183837893
weasel,constant,5,1,3,1.9420826,0.318907,2.537036,0.0,2.0412414,0.3659424,0.974,0.9679745215038423
weasel,constant,5,2,3,2.0108304,0.61468905,1.5873027,0.18584412,1.8898224,0.56246144,0.952,0.9418937964278065
weasel,constant,5,3,3,2.1161034,0.3924509,1.1872061,0.12012394,1.767767,0.5512738,0.969,0.9620426656166015
weasel,constant,5,4,3,2.1260478,0.30081338,1.0924401,0.15842941,1.6666666,0.5702771,0.98,0.9752139148037909
weasel,constant,5,5,3,2.1596868,0.1722653,1.0025905,0.104245394,1.5811387,0.5958097,0.976,0.9704052706955889
weasel,constant,5,6,3,2.327025,0.25336534,0.82466674,0.08852558,1.5075568,0.77010405,0.98,0.9752184418959237
weasel,constant,5,7,3,2.5918887,0.8910358,0.62300926,0.10614536,1.4433757,1.1311871,0.988,0.985004117648172
weasel,constant,5,8,3,2.526947,0.5196636,0.6741277,0.084159456,1.3867505,0.9595593,0.976,0.9699855584404492
weasel,constant,5,9,3,2.5344887,0.46023703,0.6706493,0.12658793,1.3363065,0.9399623,0.97,0.9625503443694992
weasel,constant,5,10,3,2.4773834,0.22232172,0.6978,0.111894794,1.2909945,0.8535701,0.963,0.9540444752343208
weasel,constant,5,15,3,3.040093,0.4408671,0.47734764,0.12655963,1.118034,1.1366798,0.981,0.9763109370736832
weasel,constant,5,20,3,2.8120766,0.46680003,0.5469809,0.14007099,1.0,0.93818,0.994,0.9925006768540424
weasel,constant,5,25,3,3.2640853,0.6665677,0.44262803,0.18628524,0.912871,1.0993692,0.998,0.9975019243176667
weasel,constant,5,50,3,3.636975,0.80450886,0.37792242,0.09598336,0.6741998,0.9721207,0.987,0.9839098702208375
weasel,constant,5,75,3,4.1777825,1.3660285,0.31776598,0.1940614,0.559017,1.0124052,0.995,0.9937549505856225
weasel,constant,5,100,3,4.6034036,1.9041936,0.28217733,0.12928501,0.48795003,1.0175613,0.998,0.9975008654500915
snorkel,bad,5,0,3,0.31171415253609985,0.0004406178199230249,,,0.31171415253609985,0.0004406178199230249,0.992,0.9899937680541963
snorkel,bad,5,1,3,0.3101368993060987,0.0006368138515816603,0.26479472697080597,0.0,0.3025798705835499,0.016908026460878738,0.978,0.9724796326587465
snorkel,bad,5,2,3,0.036298612118280685,2.5620742367050555e-05,0.03626103162173128,1.8652828933651833e-06,0.03628787483355228,2.7533442564496097e-05,0.315,0.23834825813152014
snorkel,bad,5,3,3,0.03682386341159778,2.1630841274234437e-05,0.03681279527800533,2.847243009879037e-06,0.03681971286150061,1.8005141849675646e-05,0.314,0.20081793185014904
snorkel,bad,5,4,3,0.6923906940292355,0.0017816837844568491,0.658481920683818,0.006140017601667489,0.6773201280979388,0.017390269539447376,0.964,0.9552196204974351
snorkel,bad,5,5,3,0.6745885316313192,0.003961749681593678,0.6903594142426561,0.002673463372188943,0.6824739729369876,0.008579138538114655,0.515,0.3958690932491581
snorkel,bad,5,6,3,0.6680617889296145,0.0031520230426796015,0.7167298358147045,0.0023896116468793967,0.6946079963214818,0.024390195569473666,0.207,0.008998347446893477
snorkel,bad,5,7,3,0.6677228195915346,0.00322637107768405,0.7374796103760322,0.002607665435756153,0.7084142808824915,0.03451107979665405,0.212,0.015139571316207197
snorkel,bad,5,8,3,0.6593749397530028,0.001304390922063905,0.7568442823696777,0.00448092934284857,0.7193560736709567,0.047556238337460206,0.198,-0.002679057264713348
snorkel,bad,5,9,3,0.6280263831165215,0.004968296566785637,0.7740988323531272,0.008401526369702463,0.721930100482911,0.07037776668126566,0.196,-0.005032581055637686
snorkel,bad,5,10,3,0.6234647106810718,0.003931534551692837,0.7942219102561957,0.009978514426664862,0.7373028437311544,0.08093882312946807,0.197,-0.003983500785671328
snorkel,bad,5,15,3,0.5602431508234872,0.002093580432274101,0.8637242866565357,0.01236901674782415,0.7878540026982735,0.13185120463977393,0.194,-0.0076604341851162295
snorkel,bad,5,20,3,0.4599933142072029,0.0014385051678492103,0.792365165631413,0.009550797117857019,0.725890795346571,0.13322445593417864,0.189,-0.013767750721290788
snorkel,bad,5,25,3,0.4095108837464057,0.0024933702114216735,0.9874376248166736,0.027063430248288382,0.8911165013049621,0.21679526755896583,0.195,-0.00641609417038153
snorkel,bad,5,50,3,0.10721048658601189,5.731628230689519e-05,0.17930132966583326,0.0021786773793522314,0.17274761665857677,0.020828513228378993,0.215,0.01684604599904771
snorkel,bad,5,75,3,0.0019602597054945064,0.00102384271773437,0.9659819184898973,0.02181418902044078,0.9057305648158721,0.234306567287629,0.196,-0.005013340315799371
snorkel,bad,5,100,3,0.24453192646291125,0.000651916304587031,0.7162013152692276,0.026600466538238398,0.6937408681832126,0.10374653829760244,0.197,-0.004027777854509291
snorkel,random,5,0,3,0.31171415253609985,0.0004406178199230249,,,0.31171415253609985,0.0004406178199230249,0.992,0.9899937680541963
snorkel,random,5,1,3,0.4658011326966574,0.0010421022490689717,0.39431717298378954,0.0,0.4538871394111794,0.02665747851816947,0.972,0.9652321453565582
snorkel,random,5,2,3,0.07043106805679164,0.00020966245094975635,0.06546453946870268,6.376219747239453e-05,0.06901205988876623,0.0022508933502213336,0.972,0.965576558230888
snorkel,random,5,3,3,0.08852047168238937,0.000487374390220214,0.08030298858435825,8.087802080869142e-05,0.0854389155206277,0.003997193876935939,0.986,0.9825923393916169
snorkel,random,5,4,3,0.4563253226926417,0.0009946979059302689,0.38652802226993965,0.0005912903740617693,0.4253043002825519,0.03469272052963815,0.977,0.9713062948099838
snorkel,random,5,5,3,0.13240546685699753,0.0004974676561020796,0.11824734148761706,0.000114971226076272,0.12532640417230728,0.0070882631666452835,0.978,0.9724760312556517
snorkel,random,5,6,3,0.40441282850034976,0.0016328142095710482,0.3477824916591737,0.00031556774647496517,0.3735235538597083,0.02822036345302031,0.992,0.9899997770020441
snorkel,random,5,7,3,0.7080479940547789,0.003150379661636819,0.5785879459024738,0.000652509970973583,0.632529632632601,0.06385899726179908,0.989,0.9862451337961685
snorkel,random,5,8,3,0.11311922326660073,0.00011764500964053097,0.10125947293230919,0.0001201831132149029,0.10582091536857517,0.0057710504393377075,0.975,0.9687205954466372
snorkel,random,5,9,3,0.5393436658587103,0.003894367137341203,0.4650048584324477,0.00043406022175887114,0.49155443251325576,0.03569763820225703,0.973,0.9662543727004357
snorkel,random,5,10,3,0.14431490641136685,0.0005288931206601544,0.12961446269488625,0.0001461514237262605,0.13451461060037978,0.00693760634476264,0.982,0.9777280972814874
snorkel,random,5,15,3,0.26046953472347484,0.0009334823468612701,0.2292418348431853,0.0002699307731413584,0.2370487598132577,0.013532062915709174,0.99,0.9875160316416512
snorkel,random,5,20,3,0.5998848636375478,0.003817396428565939,0.49719964971614,0.0008839440177718988,0.5177366925004215,0.041117150849900246,0.998,0.9975008380604294
snorkel,random,5,25,3,0.39750237278894485,0.00159090630821872,0.3521256120507782,0.00038560947762635185,0.3596884055071393,0.016927048384833943,0.985,0.9812737783752682
snorkel,random,5,50,3,0.49879304636936767,0.0009988314882389533,0.4326375740297682,0.0006908465005290368,0.4386517078788228,0.019032147464445905,0.995,0.9937655772526284
snorkel,random,5,75,3,0.3949650964912463,0.003762319575758,0.3362075192788585,0.0009054650490934726,0.3398798678546327,0.014280948033557988,0.796,0.7691078521060017
snorkel,random,5,100,3,0.17849610786914405,7.503300637766417e-05,0.17584881214570008,0.0004649668532624771,0.17597487384681645,0.0007238773077377861,0.189,0.0
snorkel,constant,5,0,3,0.31171415253609985,0.0004406178199230249,,,0.31171415253609985,0.0004406178199230249,0.992,0.9899937680541963
snorkel,constant,5,1,3,0.3101960612247322,0.0006476144845607805,0.26512940181657774,0.0,0.30268495132337314,0.01680575388129463,0.989,0.9862393550918648
snorkel,constant,5,2,3,0.30709692988224824,0.001662783705067793,0.2802226350837784,3.01003466596228e-09,0.2994185599398283,0.012221632666656095,0.983,0.9789932317456179
snorkel,constant,5,3,3,0.3145093993839622,0.0026877180285863334,0.2953448272707706,0.0,0.30732268484151537,0.00951821074660417,0.991,0.9887629366816433
snorkel,constant,5,4,3,0.037301182628138564,1.182853059957474e-05,0.037299997071701854,3.3372421146136587e-10,0.03730065571416669,8.836126051774179e-06,0.278,0.15367727286635974
snorkel,constant,5,5,3,0.03784585711835402,2.4135241925667994e-05,0.03786850436259581,0.0,0.037857180740474915,2.0481195505685174e-05,0.246,0.1880127461367156
snorkel,constant,5,6,3,0.03834840825988285,3.534331234126233e-05,0.03844442769416767,0.0,0.03840078249676548,5.3419839367978725e-05,0.196,0.04474943549013533
snorkel,constant,5,7,3,0.329473224899551,0.0012952975322252037,0.3595866308116455,3.1856382245615137e-09,0.3470393783482728,0.014869634954223835,0.316,0.15713459961488463
snorkel,constant,5,8,3,0.03947408774815705,4.745513877398019e-06,0.03961641490812268,0.0,0.039561673692751285,6.93052852046221e-05,0.189,0.005703022801244381
snorkel,constant,5,9,3,0.32708708266976905,0.0019705534642835807,0.39378706586120665,5.331201711542959e-09,0.36996564329283615,0.03198148099060759,0.349,0.20170028362923426
snorkel,constant,5,10,3,0.040511904621835584,1.8857313747600124e-05,0.04081855913110699,3.333884974476188e-10,0.04071634096134986,0.0001449677247447286,0.19,0.009424592814351746
snorkel,constant,5,15,3,0.0433675238243269,1.4131687567701918e-05,0.04395726761339125,3.529798650712553e-10,0.04380983166612516,0.00025546428671580654,0.189,0.017563934905236136
snorkel,constant,5,20,3,0.04638543619395004,1.9548925498098087e-05,0.04729541002448964,1.7131262595606498e-10,0.047113415258381725,0.0003640945092422535,0.193,0.0558500048814965
snorkel,constant,5,25,3,0.0494620326006591,2.1678674785227774e-05,0.05084180564496198,1.5403101582264224e-10,0.050611843470911494,0.0005142872105742175,0.188,0.0
snorkel,constant,5,50,3,0.08074403166127582,0.0008556158437848021,1.0,0.0,0.9164312756055705,0.2642676361602182,0.369,0.25061921534338955
snorkel,constant,5,75,3,0.00010049999698431931,0.0,0.95244256585825,1.2358462521244838e-08,0.8929211867419209,0.2305253100608409,0.422,0.29243033686542397
snorkel,constant,5,100,3,0.00010049999698431931,0.0,0.8222827566527977,1.0182598316332205e-08,0.7831312206215685,0.17509099197872194,0.424,0.2807817835111154
flyingsquid,bad,5,0,3,0.9947155067264466,0.003951097664385914,,,0.9947155067264466,0.003951097664385914,0.992,0.9899937680541963
flyingsquid,bad,5,1,3,0.9814650859737275,0.004100960763523168,0.6848114622280933,0.0,0.9320228153494551,0.11061964347139662,0.99,0.9874919313202131
flyingsquid,bad,5,2,3,0.9431809595308334,0.00875598531782001,0.7892707785596242,0.0007052139279892233,0.8992066221104879,0.06992324587929027,0.986,0.9825797649933699
flyingsquid,bad,5,3,3,0.9359230558502327,0.012053594344785912,0.8467763725705003,0.0011944168696803972,0.9024930496203329,0.04420350165032279,0.99,0.9875012526185055
flyingsquid,bad,5,4,3,0.9209937130927164,0.002557874356155139,0.8727653325580267,0.00884330102926021,0.8995588772995211,0.024752927066308515,0.965,0.9563001812015238
flyingsquid,bad,5,5,3,0.8926146006964715,0.005056932513899812,0.9080772971941997,0.003368364064472508,0.9003459489453356,0.008844940203624719,0.463,0.3349284428117865
flyingsquid,bad,5,6,3,0.879007423998846,0.00374472175543202,0.9275144106203831,0.002522707034536731,0.9054657803378661,0.02435602351229135,0.189,-0.013761089225660562
flyingsquid,bad,5,7,3,0.8729385287295722,0.0031415589876443366,0.9375752123450144,0.0026354195310066848,0.9106432608385804,0.03199415209296056,0.192,-0.010066858115159399
flyingsquid,bad,5,8,3,0.8615376886498403,0.001324169380124649,0.945177766401788,0.004009780277360836,0.9130085057279621,0.04082091237962937,0.19,-0.01256237100489498
flyingsquid,bad,5,9,3,0.8352741329224015,0.004749817056179614,0.9505755035439365,0.007242277857435909,0.9093964426076739,0.05562430006567249,0.185,-0.01756506436617186
flyingsquid,bad,5,10,3,0.8306606011486973,0.0034036870773001726,0.9550834413096538,0.007983512757052726,0.9136091612560018,0.05904730723021119,0.194,-0.007609841860880862
flyingsquid,bad,5,15,3,0.7985781437319607,0.0015434600691032851,0.9751136337596993,0.007458150002311034,0.9309797612527646,0.07671837899560995,0.197,-0.003792892473422382
flyingsquid,bad,5,20,3,0.7752367025504283,0.0013431304432316067,0.9844772857426184,0.006047164756007676,0.9426291691041806,0.08387296838602891,0.189,-0.01368173520245141
flyingsquid,bad,5,25,3,0.7611302793224617,0.0014143062985730974,0.979970161130458,0.013495667399937322,0.9434968474957923,0.08248408298972634,0.194,-0.00768599508676821
flyingsquid,bad,5,50,3,0.7287904181503002,0.00030721064845955215,0.9843765786906412,0.009718647679711975,0.9611414731869741,0.07405791932358644,0.217,0.02097704448335957
flyingsquid,bad,5,75,3,0.7092987629000291,0.000789312876898179,0.9946402139232456,0.00673524950345366,0.9768063732342949,0.06937762900219388,0.23,0.039703071950292684
flyingsquid,bad,5,100,3,0.7051782234468368,0.0006729327879335574,0.9897386187674939,0.01652613687788172,0.9761881237522245,0.0627092311908055,0.198,-0.002603391289734779
flyingsquid,random,5,0,3,0.9947155067264466,0.003951097664385914,,,0.9947155067264466,0.003951097664385914,0.992,0.9899937680541963
flyingsquid,random,5,1,3,0.9814421655515186,0.004617031075498579,0.6884991093834695,0.0,0.9326183228568438,0.10925475835861133,0.983,0.978740966279808
